TrackID,Name,Inizio,Bpm,Metro,Battito
191953896,spotify-track-2LwEmVehqHROWmLWXyVW9G,25.048,120.0,4/4,3
191953896,spotify-track-2LwEmVehqHROWmLWXyVW9G,25.549,120.0,4/4,4
191953896,spotify-track-2LwEmVehqHROWmLWXyVW9G,26.048,120.0,4/4,1
191953896,spotify-track-2LwEmVehqHROWmLWXyVW9G,26.549,120.0,4/4,2
191953896,spotify-track-2LwEmVehqHROWmLWXyVW9G,27.048,120.0,4/4,3
191953896,spotify-track-2LwEmVehqHROWmLWXyVW9G,27.549,120.0,4/4,4
191953896,spotify-track-2LwEmVehqHROWmLWXyVW9G,28.048,120.0,4/4,1
191953896,spotify-track-2LwEmVehqHROWmLWXyVW9G,28.549,120.0,4/4,2
191953896,spotify-track-2LwEmVehqHROWmLWXyVW9G,29.048,120.0,4/4,3
191953896,spotify-track-2LwEmVehqHROWmLWXyVW9G,29.549,120.0,4/4,4
65060445,spotify-track-3CI2EAzWtgrICnRqPyoJfd,0.046,122.0,4/4,1
157359072,spotify-track-1bHXMMvo7XJBLr1MD2Ac2m,0.118,121.99,4/4,1
128699969,spotify-track-5FxjmqhozSwoU2Jmz6V16O,0.276,126.0,4/4,2
128699969,spotify-track-5FxjmqhozSwoU2Jmz6V16O,1.229,126.0,4/4,4
249571820,spotify-track-43d6b1buf15OyBnqcVvYdR,0.052,124.06,4/4,1
85100642,spotify-track-1cgKW6P31HXhlspXNWSFiP,0.069,125.08,4/4,1
124160284,spotify-track-6zClvFS7MsAJU85vMOhOmk,0.05,123.01,4/4,1
13476491,spotify-track-0kH5ZovPy2aM5nTfNji4a4,0.039,126.0,4/4,1
1589732,spotify-track-5mZSTTMzrI5DoW2cEmDdYp,0.022,134.97,4/4,2
220564188,spotify-track-1PtZqGfVbr6nLDB7xuSD77,0.07,125.0,4/4,1
249841277,spotify-track-4oAZrNEBTbpEggnXhSbi3l,0.043,122.0,4/4,1
229442574,spotify-track-1zHcd0XUVS1c8z8Uo2Jm3I,0.13,123.0,4/4,1
267307990,spotify-track-13QSGBWJX4iklrZnprXXmG,0.077,122.05,4/4,1
163518072,spotify-track-1xsQr6VeVEfnvd2KHZ0pWq,0.041,124.0,4/4,1
180690028,spotify-track-6LFXa1T7u6xhEmFLJphtjT,0.411,121.91,4/4,1
225426878,spotify-track-6mNfK6rmaLo8XG4DXuBi0A,0.051,120.01,4/4,1
225426878,spotify-track-6mNfK6rmaLo8XG4DXuBi0A,23.55,120.01,4/4,4
235520076,spotify-track-4U4ugqWcLvrggI6qwWNby6,0.05,122.0,4/4,1
163682536,spotify-track-2zpMPpgKEghcYlQxil6Svy,0.052,121.01,4/4,1
84839106,spotify-track-4LDcrUE3TU0Y2Cmai5rI9G,0.043,124.06,4/4,1
136695111,spotify-track-7yugmEC8fveg4pzXoO7aQ0,0.287,124.0,4/4,1
195064999,spotify-track-7JsLDNOEzacXpsGtwqIAgU,0.066,124.1,4/4,1
195064999,spotify-track-7JsLDNOEzacXpsGtwqIAgU,0.55,124.1,4/4,2
195064999,spotify-track-7JsLDNOEzacXpsGtwqIAgU,26.175,124.1,4/4,3
99739105,spotify-track-6gcXPYPbNzyr7w6lbw0VvE,0.316,119.89,4/4,1
99739105,spotify-track-6gcXPYPbNzyr7w6lbw0VvE,0.817,119.89,4/4,2
77257035,spotify-track-5bs21LG9JErKYjGC3gIm6N,0.3,118.0,4/4,1
77257035,spotify-track-5bs21LG9JErKYjGC3gIm6N,0.809,118.0,4/4,2
203437558,spotify-track-75gi7zbVaGuRTtRxIFt5ra,0.044,120.0,4/4,1
194298279,spotify-track-6fVEOdVKGEtK7OzLbQGQqD,0.042,120.0,4/4,1
194298279,spotify-track-6fVEOdVKGEtK7OzLbQGQqD,9.041,120.0,4/4,3
194298279,spotify-track-6fVEOdVKGEtK7OzLbQGQqD,9.542,120.0,4/4,4
194298279,spotify-track-6fVEOdVKGEtK7OzLbQGQqD,10.041,120.0,4/4,1
194298279,spotify-track-6fVEOdVKGEtK7OzLbQGQqD,10.542,120.0,4/4,2
194298279,spotify-track-6fVEOdVKGEtK7OzLbQGQqD,11.041,120.0,4/4,3
194298279,spotify-track-6fVEOdVKGEtK7OzLbQGQqD,11.542,120.0,4/4,4
194298279,spotify-track-6fVEOdVKGEtK7OzLbQGQqD,12.041,120.0,4/4,1
194298279,spotify-track-6fVEOdVKGEtK7OzLbQGQqD,12.542,120.0,4/4,2
194298279,spotify-track-6fVEOdVKGEtK7OzLbQGQqD,13.041,120.0,4/4,3
194298279,spotify-track-6fVEOdVKGEtK7OzLbQGQqD,13.542,120.0,4/4,4
194298279,spotify-track-6fVEOdVKGEtK7OzLbQGQqD,14.041,120.0,4/4,1
194298279,spotify-track-6fVEOdVKGEtK7OzLbQGQqD,14.542,120.0,4/4,2
194298279,spotify-track-6fVEOdVKGEtK7OzLbQGQqD,15.041,120.0,4/4,3
194298279,spotify-track-6fVEOdVKGEtK7OzLbQGQqD,15.542,120.0,4/4,4
194298279,spotify-track-6fVEOdVKGEtK7OzLbQGQqD,16.041,120.0,4/4,1
194298279,spotify-track-6fVEOdVKGEtK7OzLbQGQqD,16.542,120.0,4/4,2
194298279,spotify-track-6fVEOdVKGEtK7OzLbQGQqD,17.041,120.0,4/4,3
234425784,spotify-track-5YQQ9zU5mxgQcKDC3YSHnd,0.284,125.0,4/4,1
234425784,spotify-track-5YQQ9zU5mxgQcKDC3YSHnd,25.243,125.0,4/4,1
147381079,spotify-track-48mbSSYyKKwSkksMgJIHqe,0.166,120.0,4/4,1
147381079,spotify-track-48mbSSYyKKwSkksMgJIHqe,19.165,120.0,4/4,3
147381079,spotify-track-48mbSSYyKKwSkksMgJIHqe,19.666,120.0,4/4,4
147381079,spotify-track-48mbSSYyKKwSkksMgJIHqe,20.165,120.0,4/4,1
147381079,spotify-track-48mbSSYyKKwSkksMgJIHqe,20.666,120.0,4/4,2
147381079,spotify-track-48mbSSYyKKwSkksMgJIHqe,21.165,120.0,4/4,3
147381079,spotify-track-48mbSSYyKKwSkksMgJIHqe,21.666,120.0,4/4,4
147381079,spotify-track-48mbSSYyKKwSkksMgJIHqe,22.165,120.0,4/4,1
199478390,spotify-track-2LzorFlcB9gMZfwOofPK9D,0.284,120.0,4/4,1
174487797,spotify-track-0lpOYdGZYDEXKOXDXV5R89,0.164,124.0,4/4,1
223391258,spotify-track-1jiZLHdfItUhCK8uPmlO4w,0.031,121.0,4/4,1
46732741,spotify-track-32RLcMmJDrcNsW0QE0zAji,0.05,126.0,4/4,1
167958276,spotify-track-2yrcDfLddlm79NHREQCeKX,0.386,122.0,4/4,1
87375603,spotify-track-2jDY4dheCVUDg9cXYuqAqH,0.051,136.06,4/4,1
62943404,spotify-track-7Itsz6bvQ9NWHhT2LmLFDk,0.051,118.0,4/4,1
236863332,spotify-track-2v0DRnd0X0jAQMkvRXSHqJ,0.045,123.0,4/4,1
224328059,spotify-track-409u4De5LGC4tysRLZUpbz,0.044,124.0,4/4,1
94937262,spotify-track-57OX25v6fQbnKUkyj2B06J,0.05,124.0,4/4,1
156300071,spotify-track-6879QNB2dTBj3iD0RycLZN,0.033,121.0,4/4,1
251143445,spotify-track-6mD2ojsIREEQh4mcQEUtQw,0.29,122.0,4/4,3
236562290,spotify-track-25MUejD4yKny9H6Ho5CGE0,0.279,125.92,4/4,2
236562290,spotify-track-25MUejD4yKny9H6Ho5CGE0,0.756,125.92,4/4,3
236562290,spotify-track-25MUejD4yKny9H6Ho5CGE0,22.199,125.92,4/4,4
8645205,spotify-track-3vj3OuSdwqRPJTOi7z4fHi,0.045,124.0,4/4,1
120130648,spotify-track-6novp0cmp5qTEaO6xr9i8L,0.046,123.0,4/4,1
211601653,spotify-track-0it9UXxopjLfELVyLEW10U,0.025,125.01,4/4,1
103860119,spotify-track-3XSPfI5Og3sw1yjPIkI1SP,0.058,123.0,4/4,4
85419788,spotify-track-3PkehYZcushH7pQHwjLNYs,0.269,118.0,4/4,1
198703226,spotify-track-5HjxbNDGI16Z4nXkngHsbF,0.159,124.49,4/4,1
174943869,spotify-track-1JeUMd5Y68ElnGnJVCfUGU,0.047,120.0,4/4,1
174943869,spotify-track-1JeUMd5Y68ElnGnJVCfUGU,2.548,120.0,4/4,2
198245016,spotify-track-7fbrrUmhkHsLRBEfmJCorW,0.051,122.0,4/4,1
29494596,spotify-track-4HKlwvhCbzpbQxs5SVKSKh,0.046,124.0,4/4,1
175869567,spotify-track-1pXV6b5VynWcbnFNpAwzra,0.048,123.0,4/4,1
265853201,spotify-track-3bkDSTJGKyoQXtzTnOeJ95,0.281,124.0,4/4,1
54237359,spotify-track-0YKUxpCpiZBWUhX4K66UWC,0.049,122.0,4/4,3
179536063,spotify-track-2WOapPL8rOEYfaZlFKz69r,0.046,119.93,4/4,1
22739158,spotify-track-7nAGx1lFXR1oAi5Eqgk5F8,0.052,124.0,4/4,1
218053716,spotify-track-6F9lo7YIOTuRmoosYuc8JV,0.046,124.9,4/4,1
218053716,spotify-track-6F9lo7YIOTuRmoosYuc8JV,4.37,124.9,4/4,2
171832772,spotify-track-42DmkTp1nl229oC3hlAyUb,0.163,121.98,4/4,1
49091947,spotify-track-5KTOVF0u4Q7KcZ2E1QnSC5,0.042,121.86,4/4,1
49091947,spotify-track-5KTOVF0u4Q7KcZ2E1QnSC5,24.661,121.86,4/4,3
78664685,spotify-track-49nfQapQEdlCH2aqohopIx,0.057,98.51,4/4,1
78664685,spotify-track-49nfQapQEdlCH2aqohopIx,3.103,98.51,4/4,2
28243884,spotify-track-7FUwtszYlmBpOMS3xv0LFR,0.035,123.79,4/4,1
59429017,spotify-track-7l9MRQX1JKSbmzNmq7ZXA9,0.048,122.98,4/4,1
229356896,spotify-track-03XQGbXKx5gsp4c32r1zbW,0.168,124.0,4/4,1
125756339,spotify-track-2mZQgAy2M7gmZeStN6SETY,0.047,126.0,4/4,1
125756339,spotify-track-2mZQgAy2M7gmZeStN6SETY,1.0,126.0,4/4,3
6868849,spotify-track-5D4kxhnxo5OgndfFi1xARb,0.174,120.0,4/4,1
140332439,spotify-track-3C00na8rQFCmZLj8vHHUz8,0.059,118.0,4/4,1
235542944,spotify-track-2dT0rISWYtUTxbdKGavGLz,0.542,90.89,4/4,1
140264824,spotify-track-1QMXpxQdHtYF4lDpmCQ8XC,0.076,124.0,4/4,1
176595630,spotify-track-6hyFyeWehZCgACYfwcGmNE,0.053,120.0,4/4,1
176595630,spotify-track-6hyFyeWehZCgACYfwcGmNE,15.052,120.0,4/4,3
176595630,spotify-track-6hyFyeWehZCgACYfwcGmNE,15.553,120.0,4/4,4
176595630,spotify-track-6hyFyeWehZCgACYfwcGmNE,16.052,120.0,4/4,1
176595630,spotify-track-6hyFyeWehZCgACYfwcGmNE,16.553,120.0,4/4,2
176595630,spotify-track-6hyFyeWehZCgACYfwcGmNE,17.052,120.0,4/4,3
264830568,spotify-track-0iPbUOk3Vvv372WHbxHWBL,0.284,120.0,4/4,1
223527273,spotify-track-3i5mF9t5I0bAkYyHXrbiNN,0.326,124.27,4/4,2
78514464,spotify-track-1a9ShyDtSg8KqVdfa4Kyd0,0.084,119.83,4/4,1
211700034,spotify-track-6KrZpShwekPRHrdPHABCq2,0.04,124.0,4/4,1
172097650,spotify-track-49lxdJv2GR1DYTcOiSRI6d,0.05,120.0,4/4,1
57747213,spotify-track-5I6LjldVr7x6dTjBOuertB,0.16,132.0,4/4,1
233731788,spotify-track-2oZCsG60tjiAKvbzDsXaBp,0.283,123.0,4/4,1
81734668,spotify-track-72SPwK44Z6rZfmQorOBfri,0.248,135.96,4/4,1
124852560,spotify-track-2BeOW5ewAliIGNnAU025AK,0.055,120.0,4/4,1
161001520,spotify-track-5cjbk2qAP4pWvntOySll30,0.053,126.0,4/4,1
161001520,spotify-track-5cjbk2qAP4pWvntOySll30,0.53,126.0,4/4,2
63522341,spotify-track-69Su6trvixXq37vS81mwY1,0.056,119.91,4/4,1
63522341,spotify-track-69Su6trvixXq37vS81mwY1,0.557,119.91,4/4,2
256076329,spotify-track-6693StjdVNUBdotYtGw8P5,0.05,121.0,4/4,1
133416114,spotify-track-5Lv7Jr0yAPVXmRXyFVJwDH,0.049,124.0,4/4,1
103248790,spotify-track-5s7Yqr1WzXgSJ1TzOLoO1Q,0.044,124.0,4/4,1
67345434,spotify-track-58oaS2X9QMXZrGeULnx9mC,0.051,120.0,4/4,1
53740984,spotify-track-7240AIjDHvQmt5om9tUHuL,0.408,122.0,4/4,1
82421568,spotify-track-4qBwFgJNIwz4wtvcRdyJRa,0.05,124.0,4/4,1
64552165,spotify-track-3QDpwVGXvwJgOaNXdPz1Od,0.288,122.0,4/4,4
263328185,spotify-track-3lJ5uRCb52widKZhZDoxp0,0.048,123.0,4/4,1
210967335,spotify-track-7A3SN5NivkGJUXossI2Isi,0.05,120.06,4/4,1
234607471,spotify-track-2ZMc7WbcLqB8LCGwAott0G,0.299,117.74,4/4,1
96778238,spotify-track-7qiml1ptzf1Avaiu5YZFP6,0.045,123.0,4/4,1
42996676,spotify-track-5yDZJIh6e5W7WrPbv5xmTv,0.305,124.12,4/4,1
42996676,spotify-track-5yDZJIh6e5W7WrPbv5xmTv,0.789,124.12,4/4,2
98374574,spotify-track-5fXPV4saaclhuvIMhvjfqG,0.077,122.05,4/4,1
70050618,spotify-track-1PFUZp4eAyBcOGEPdNcazC,0.058,122.0,4/4,1
167188077,spotify-track-5pLTkSt2eWlJHsR8ksHBIR,0.055,125.03,4/4,1
146360473,spotify-track-1TieTq6jOUwSkfrDouhTAj,0.046,124.0,4/4,1
91754598,spotify-track-6CA5cIXak02jYPpQaFuDON,0.05,117.98,4/4,1
228175819,spotify-track-2AGn0p0tL3sOm9m0jHc34t,0.048,120.0,4/4,1
38725384,spotify-track-2lBLXo1NKNQPp93ttoVjBm,0.271,130.0,4/4,1
22397599,spotify-track-28cIk1MAiT6mmeScIT6p7J,0.051,117.95,4/4,1
100893893,spotify-track-7yHckMok74DATCkz8jRHNt,0.298,124.0,4/4,4
76817383,spotify-track-38v0dRlUmdTqNDnL7VvYW3,0.046,126.0,4/4,1
76817383,spotify-track-38v0dRlUmdTqNDnL7VvYW3,0.999,126.0,4/4,3
76817383,spotify-track-38v0dRlUmdTqNDnL7VvYW3,28.617,126.0,4/4,1
141423206,spotify-track-2d2j9CqXo8VK2OD2r9RrtR,0.17,120.0,4/4,1
266941770,spotify-track-3CDRlEOYkttc71mZMuZJWO,0.39,122.0,4/4,1
183448069,spotify-track-1GHmR1BFIhvnc04K8i1E64,0.287,125.0,4/4,1
206492389,spotify-track-3x2zEAOcJGbYMSfsJDIbqV,0.052,123.02,4/4,1
126054213,spotify-track-28klinicBSPhaynxJmqJTN,0.301,120.01,4/4,1
79354690,spotify-track-1CIjlEmXEK1EG5pM0TpFy5,0.295,120.0,4/4,1
233421409,spotify-track-1LqpnDdVBpwyozS20VRxlA,0.04,124.0,4/4,1
258573574,spotify-track-4V5qPm2ENO3BbPNTiltkfF,0.051,121.0,4/4,1
176273276,spotify-track-4NzjiBcQT7Hzp2hvuEViqe,0.166,126.0,4/4,1
176273276,spotify-track-4NzjiBcQT7Hzp2hvuEViqe,0.643,126.0,4/4,2
44156104,spotify-track-3avlAa0TTf2wNHiOdmb1eF,0.042,132.05,4/4,1
44156104,spotify-track-3avlAa0TTf2wNHiOdmb1eF,0.497,132.05,4/4,2
44156104,spotify-track-3avlAa0TTf2wNHiOdmb1eF,20.49,132.05,4/4,2
177116942,spotify-track-006hcg04pIkdh93f3aoRfB,0.049,126.0,4/4,1
177116942,spotify-track-006hcg04pIkdh93f3aoRfB,6.24,126.0,4/4,2
198379842,spotify-track-7qyoLmx0G2BMzwrrfSzdYU,0.051,120.97,4/4,1
233339569,spotify-track-0WivmdMEL1JYiT62T7pfgI,0.048,124.0,4/4,1
38670355,spotify-track-10TCB5AtmzLirlAHM0PzVi,0.048,119.97,4/4,1
38670355,spotify-track-10TCB5AtmzLirlAHM0PzVi,1.049,119.97,4/4,3
38670355,spotify-track-10TCB5AtmzLirlAHM0PzVi,18.554,119.97,4/4,2
50345827,spotify-track-2IzAVhx4HugoLPob9xCnRE,0.03,123.0,4/4,1
266473467,spotify-track-07TTFGP3O85HToXTrO1jVR,0.329,123.09,4/4,1
266473467,spotify-track-07TTFGP3O85HToXTrO1jVR,0.817,123.09,4/4,2
126024623,spotify-track-4lkHDIswmYN99IukNINe5F,0.046,120.0,4/4,1
227329087,spotify-track-4XLZI7uVrBQwYnmhA3TFqw,0.162,123.0,4/4,1
40277876,spotify-track-1yv6F6wvQD35ipZHBMzBXy,0.069,125.0,4/4,1
78436179,spotify-track-7fqHK5vGeutdDAxH3vLr7c,0.042,122.0,4/4,4
73801564,spotify-track-4uvtA8xloyMuvAdKLSIkCd,0.044,121.0,4/4,2
112509901,spotify-track-2lk815V7KXhaFlhvZhiFxH,0.315,128.15,4/4,2
112509901,spotify-track-2lk815V7KXhaFlhvZhiFxH,0.784,128.15,4/4,3
237202261,spotify-track-4BqcN30p2VmbWgjUnoSZtb,0.036,124.0,4/4,1
140722294,spotify-track-2S7N70C5wiRVfFFNmDHg8r,0.035,130.0,4/4,4
128409870,spotify-track-51nbDkyIfNrGFImNgIYelo,0.296,130.0,4/4,1
217747961,spotify-track-2eop9CuXt8FIjagSJcREF0,0.172,122.0,4/4,1
169776162,spotify-track-2rD2IVLlkdIvyUqed51wPz,0.481,120.91,4/4,2
122987219,spotify-track-4Q3Fs4MKMsX7ZkxhwffaVv,0.052,122.0,4/4,1
144890791,spotify-track-455nKjJr0r2V8ApIs2ykeh,0.286,122.0,4/4,1
154999990,spotify-track-4xCjybrAgqf1vwbS1uIz4F,0.291,120.0,4/4,1
24678261,spotify-track-5wHbbM03cNwOSB3I2Ohced,0.301,120.0,4/4,1
262856383,spotify-track-0gT8d4DW5wDlJahSlLiuda,0.305,124.12,4/4,1
262856383,spotify-track-0gT8d4DW5wDlJahSlLiuda,0.789,124.12,4/4,2
165066748,spotify-track-5RfNwDzx5LBt1JTgpMfDYI,0.316,119.89,4/4,1
165066748,spotify-track-5RfNwDzx5LBt1JTgpMfDYI,0.817,119.89,4/4,2
44820033,spotify-track-58N40GPtaD7FViZPOV63Hh,0.052,130.0,4/4,1
191325043,spotify-track-1SHcgIChydpX5KRstSSv13,0.291,120.0,4/4,1
134738245,spotify-track-0gfrwonUmwQ0ZzXriDzM3f,0.048,123.97,4/4,1
27578826,spotify-track-2rMN0ja3h4yyQhWYwC5DJt,0.064,122.09,4/4,2
10875059,spotify-track-1zo0k5tthtIu2HUiblKicB,0.042,124.0,4/4,1
38189862,spotify-track-7L4qpbZjh61QJtWCGQGStg,0.143,120.61,4/4,1
38189862,spotify-track-7L4qpbZjh61QJtWCGQGStg,0.641,120.61,4/4,2
38189862,spotify-track-7L4qpbZjh61QJtWCGQGStg,27.505,120.61,4/4,4
169275791,spotify-track-0t6P2quqexXIFHqtb7jXbe,0.134,147.42,4/4,1
169275791,spotify-track-0t6P2quqexXIFHqtb7jXbe,1.356,147.42,4/4,4
169275791,spotify-track-0t6P2quqexXIFHqtb7jXbe,1.762,147.42,4/4,1
169275791,spotify-track-0t6P2quqexXIFHqtb7jXbe,2.984,147.42,4/4,4
169275791,spotify-track-0t6P2quqexXIFHqtb7jXbe,4.204,147.42,4/4,3
169275791,spotify-track-0t6P2quqexXIFHqtb7jXbe,4.612,147.42,4/4,4
80872864,spotify-track-7BlS9O51q0jJdvMoaIyzRB,0.048,122.0,4/4,1
243892072,spotify-track-08Hm4zM4FbSs7mpA7Pqvp2,0.074,122.0,4/4,1
90018716,spotify-track-4sc1ce7ae0iLlRax4pRA8n,0.069,125.0,4/4,1
197899815,spotify-track-0ARBd4ap0GsQkkj3KXtxnp,0.05,117.0,4/4,1
50031184,spotify-track-5EmdnvY9p4wjx44A3Kzdgh,0.043,119.88,4/4,1
225507784,spotify-track-3l62llFfGreMbUgGsFgcHx,0.283,123.95,4/4,1
80712371,spotify-track-05qA52VwEjwdfwG1QuhzI2,0.045,122.0,4/4,1
41933613,spotify-track-62fUI8QSeErlwS4MyrnyGO,0.428,118.0,4/4,1
252854570,spotify-track-1oBOX3fol9Mb8MnU6fYkd2,0.163,121.94,4/4,2
77957566,spotify-track-26BhijZrSTWsMK7Po6V5x5,0.396,120.0,4/4,1
38976541,spotify-track-2qGvefpdelD4mcM0PD7uuP,0.287,122.15,4/4,1
38976541,spotify-track-2qGvefpdelD4mcM0PD7uuP,1.27,122.15,4/4,3
38976541,spotify-track-2qGvefpdelD4mcM0PD7uuP,19.445,122.15,4/4,4
224118677,spotify-track-1gnKZxoO7VD1m28uXtmLAc,0.077,122.05,4/4,1
168039275,spotify-track-484UWdd9vK1RbhAsvwjR8c,0.308,118.0,4/4,1
168039275,spotify-track-484UWdd9vK1RbhAsvwjR8c,0.817,118.0,4/4,2
180217559,spotify-track-5zHaxYj9BFpC0e5MVJZtCu,0.046,126.0,4/4,1
180217559,spotify-track-5zHaxYj9BFpC0e5MVJZtCu,0.523,126.0,4/4,2
92911825,spotify-track-4wEDRdznB4yNjUohTh3RBE,0.092,125.11,4/4,1
22125569,spotify-track-52ZW8qIBFJ4L8OVOKRIfBR,0.038,130.0,4/4,1
264097854,spotify-track-7E8b10BKaboYgvP1unY83E,0.05,120.0,4/4,3
264097854,spotify-track-7E8b10BKaboYgvP1unY83E,24.049,120.0,4/4,3
264097854,spotify-track-7E8b10BKaboYgvP1unY83E,24.55,120.0,4/4,4
264097854,spotify-track-7E8b10BKaboYgvP1unY83E,25.049,120.0,4/4,1
181584681,spotify-track-3LqkqJ0O1fM0U9escRC5XL,0.055,118.0,4/4,1
181584681,spotify-track-3LqkqJ0O1fM0U9escRC5XL,0.564,118.0,4/4,2
73548645,spotify-track-1l7fNt1ISubo2DyR7P85JO,0.054,125.0,4/4,1
73548645,spotify-track-1l7fNt1ISubo2DyR7P85JO,23.573,125.0,4/4,2
13345191,spotify-track-3cvhSfmHWbUc9utiNJQ60y,0.16,121.97,4/4,1
70952075,spotify-track-6hc22MIOuDQpwAzOIySBWz,0.079,123.04,4/4,1
165721718,spotify-track-56gPjYGV1dBPzlij3nGgfw,0.409,120.0,4/4,1
197148199,spotify-track-6WhpvzsGW2eTrV2I9EH89V,0.261,128.0,4/4,4
159803899,spotify-track-57j2b5YIcwavOLkl5yFkQG,0.171,127.92,4/4,1
159803899,spotify-track-57j2b5YIcwavOLkl5yFkQG,25.5,127.92,4/4,3
256268906,spotify-track-0eCJQNYjjH1wZ7ushPqmQp,0.062,124.0,4/4,1
22008318,spotify-track-3IoDq0vZm3pWXEkueUOoF7,0.284,125.0,4/4,1
22008318,spotify-track-3IoDq0vZm3pWXEkueUOoF7,25.723,125.0,4/4,2
132096593,spotify-track-4vTw5pX1z6Yk0h9ouXsRFD,0.062,117.05,4/4,1
177102542,spotify-track-3lJAkuv1CtSB99nrFvDC5g,0.16,122.0,4/4,1
213099193,spotify-track-6cGV3Ml76y3X4OuFtaIUbJ,0.276,115.65,4/4,1
142116387,spotify-track-3zZo0TjsGeRzZ25qocvrgk,0.024,127.93,4/4,1
142116387,spotify-track-3zZo0TjsGeRzZ25qocvrgk,12.686,127.93,4/4,4
142116387,spotify-track-3zZo0TjsGeRzZ25qocvrgk,13.156,127.93,4/4,1
142116387,spotify-track-3zZo0TjsGeRzZ25qocvrgk,14.093,127.93,4/4,3
142116387,spotify-track-3zZo0TjsGeRzZ25qocvrgk,14.563,127.93,4/4,4
142116387,spotify-track-3zZo0TjsGeRzZ25qocvrgk,15.031,127.93,4/4,1
185287793,spotify-track-1PlZ0A6MuhKSW2EEsJWdUi,0.056,127.98,4/4,1
76910218,spotify-track-1ifHmHfFf1Fm5tAGwqW71q,0.049,122.0,4/4,1
73226031,spotify-track-2vUeaSbs9kAmQpghX8ajws,0.128,126.43,4/4,1
182300342,spotify-track-1FxRJ1prZDiHFLUklVmdum,0.055,121.0,4/4,1
36092736,spotify-track-7d6tDI0467QRa60kfcoxLQ,0.051,118.0,4/4,1
112620218,spotify-track-2Iv9o1rSya10Rzowcn43i6,0.413,121.95,4/4,1
230149152,spotify-track-1dVOnNVLfZ4LgCM2eDr97M,0.283,125.0,4/4,1
230149152,spotify-track-1dVOnNVLfZ4LgCM2eDr97M,13.242,125.0,4/4,4
147297844,spotify-track-27Gm1BiDG2UHmdKKOyQVIC,0.287,125.0,4/4,1
147297844,spotify-track-27Gm1BiDG2UHmdKKOyQVIC,18.046,125.0,4/4,2
223983210,spotify-track-4lbIJiKr3cO5lUdwXajd1f,0.047,122.0,4/4,1
44583372,spotify-track-5MZxglooJcwtymNBW8By0a,0.039,120.0,4/4,1
202356235,spotify-track-3QY6UEhowVxgni8eZgQZwk,0.167,122.0,4/4,1
34272604,spotify-track-5NrecJDB0DefSkXKERjTFF,0.045,124.0,4/4,1
186227711,spotify-track-4WiNG5jbBieL8z5bENJAKP,0.305,124.12,4/4,1
186227711,spotify-track-4WiNG5jbBieL8z5bENJAKP,0.789,124.12,4/4,2
189832396,spotify-track-1GHOLip5jcgRIBqd8QUx7N,0.295,122.0,4/4,1
59736096,spotify-track-0UvWDS9Hn9SJpalWMmkhJd,0.043,122.0,4/4,1
130215679,spotify-track-4Cs1fgR8iBkuSw7rQagZUk,0.04,124.0,4/4,1
194830618,spotify-track-4mPqSE72Ciez6bOJSD4BWV,0.054,122.0,4/4,1
171273365,spotify-track-3Gl44ojHLPsMzNhp9I5DMq,0.034,98.0,4/4,1
171273365,spotify-track-3Gl44ojHLPsMzNhp9I5DMq,1.259,98.0,4/4,3
246045774,spotify-track-0GVn2zaZJyVrLUD8b5WKHY,0.035,134.0,4/4,1
75583058,spotify-track-0FWhD7hPolMgRUKqgXHN6S,0.052,126.0,4/4,1
75583058,spotify-track-0FWhD7hPolMgRUKqgXHN6S,1.005,126.0,4/4,3
46204940,spotify-track-2N6ybgZJj33vh6Xx4dpLYj,0.038,125.02,4/4,1
187682452,spotify-track-0SagZ3b9Xu75dSe0WVdFht,0.049,124.0,4/4,1
178937017,spotify-track-74xskmlc8E7U8gc9EVnabF,0.158,122.0,4/4,1
145451220,spotify-track-5oAMzbzXRz7WZ30DcnvOp9,0.291,120.0,4/4,1
126266481,spotify-track-3p16NVpklrndUKQqOrpi05,0.24,156.11,4/4,1
126266481,spotify-track-3p16NVpklrndUKQqOrpi05,5.237,156.11,4/4,2
242168464,spotify-track-5MezeOXeAvhFVHln9SsgEo,0.051,124.0,4/4,1
211651950,spotify-track-6hIPoDfUkIbenbWKFaqBnD,0.294,123.01,4/4,1
77916735,spotify-track-6AEhRn5QP4bMw9Ma0bLUwn,0.042,125.0,4/4,1
38679443,spotify-track-4Ghm7TkvAfNrjM04oqEAXB,0.357,124.47,4/4,1
38679443,spotify-track-4Ghm7TkvAfNrjM04oqEAXB,3.732,124.47,4/4,4
53049426,spotify-track-53jWhc7msehTvQFYsmgbdW,0.128,124.0,4/4,1
230470464,spotify-track-2JrAeYhnP5pp3NxJ7mlGKl,0.285,121.9,4/4,1
230470464,spotify-track-2JrAeYhnP5pp3NxJ7mlGKl,15.544,121.9,4/4,4
33725655,spotify-track-1zJUDHhRC5Q9Y0g1tAiyhq,0.034,123.0,4/4,1
84193551,spotify-track-10kGolpuDSu7fef8ZynuWc,0.046,126.0,4/4,1
84193551,spotify-track-10kGolpuDSu7fef8ZynuWc,0.523,126.0,4/4,2
16540787,spotify-track-0B2BIBP4Ll0t9f78sE3Dem,0.287,125.0,4/4,1
16540787,spotify-track-0B2BIBP4Ll0t9f78sE3Dem,13.726,125.0,4/4,1
148212073,spotify-track-3JmRkVoC6pnrqS3s0QLK6d,0.047,123.0,4/4,1
